Close,High,Low,Open,Volume,Return,SMA_10,SMA_50,Volatility,Action,RTG
284.7046203613281,286.40349236880866,280.51291980961736,280.66986274061657,113394800,0.8120366262686575,-1.5244227636898444,-1.6588404203209524,0.6455894595153826,2,1.2145954883624348
286.698974609375,287.96390105074033,285.360225806475,285.8218691543317,72396500,0.4199040213591567,-1.5240307821163308,-1.6453883240171885,0.6259835002542392,2,0.5292757927541953
288.27783203125,291.4816381800891,287.61306444434035,290.13361923832963,69344200,0.31870609879670836,-1.5208738422755832,-1.6334399641841042,0.6288468141951722,2,1.1482166728613517
292.72802734375,293.3097024538688,291.3523392224344,292.10019917073765,61713800,0.9895533208805594,-1.5062541706861194,-1.6198082320640643,0.5625675777355897,2,1.898277794585764
289.70892333984375,293.1620068643434,289.3303723806456,291.1861878161966,82910000,-0.7500866070926429,-1.5007607977284274,-1.6086608901270367,0.5521187299945648,2,0.48745612173996855
291.9248046875,292.03559459185783,288.7117847552177,290.4752376937071,54638600,0.4633870106349723,-1.4935811915197945,-1.5980916638530642,0.5561647479626727,2,1.6964420850292004
290.2628479003906,292.7741885974815,286.84667618527334,292.53412506328704,83354200,-0.4379357560681891,-1.4756933979810016,-1.587691410554525,0.5563606830792334,2,1.6134332571902354
293.2266540527344,293.49441511654214,288.7671911665096,290.1982744487149,57550400,0.6364750302831634,-1.4578924816247287,-1.578764905564574,-0.10788113755316299,2,1.3566299046647927
290.68756103515625,297.95382235069326,290.03203541314804,295.57175522796825,102997500,-0.6383119001451806,-1.4321820643180543,-1.5698495405129278,-0.09922493304790256,2,1.8648217377050758
294.45465087890625,295.2302084419288,288.0654935599894,289.2657551792314,93657000,0.8221525027504228,-1.4070451398412307,-1.5568521065930871,-0.08353939994561979,2,1.4893994066741831
297.1597900390625,298.25850331831754,294.77769489481517,297.6768282673625,87196500,0.5673092612456138,-1.3835945635322557,-1.5431057216302118,-0.1435945762711005,2,1.7898737568719731
296.18115234375,296.6335538163291,294.61155366216747,295.25786563140133,54622500,-0.27581385298631644,-1.3657415323581608,-1.5306352562263503,-0.14592100761291285,2,1.7679541596205182
297.0397644042969,297.8245636451662,295.2116468030746,297.18749364064047,62774900,0.14251317875791172,-1.3492445781580482,-1.5171695425263831,-0.14611307737268361,2,2.5937316737079428
299.4403381347656,300.18819807974637,296.02416620162734,296.7720261466081,56308800,0.49263972658666927,-1.3366066486486925,-1.5039872707034936,-0.15313896239269395,2,3.484711908800894
300.07733154296875,301.8500257092292,299.089408300806,301.406866255897,57292200,0.09038230589030384,-1.317085023969051,-1.4922133790888854,-0.1570737006519632,2,2.497849984683175
301.785400390625,302.0993425839799,299.6064578581787,299.71724772573134,57792900,0.33120906887447005,-1.2985195079647633,-1.4798168120580057,-0.15555148882765893,2,1.9296722619246485
298.1846008300781,302.12705222700146,296.8181548399038,301.42534546893273,75738000,-0.8593913451718643,-1.2836044424630402,-1.4667578498101936,-0.3105879399502339,2,1.461638078334812
296.26416015625,297.2889945895657,294.7591987366895,296.32879697000857,73766600,-0.4884237115553884,-1.277885430156303,-1.45266667858346,-0.30575024147982766,2,2.226860503564594
298.4247131347656,298.60013985296814,296.16264956413676,296.95669073754914,48293000,0.43933754650422846,-1.263317930843115,-1.438928593966772,-0.5222286216785341,2,1.63486863208618
296.53192138671875,298.8124400440667,296.2364629605237,297.695243153104,57495000,-0.4818145457504244,-1.2594068487929901,-1.4263571793387122,-0.5360315818528993,2,1.4128135058197475
300.1789855957031,300.7422051686178,297.37218596811334,297.4091253277657,48454200,0.7775530761120976,-1.2537223115586806,-1.4154315095279817,-0.5395665966627442,2,1.7134304587094376
299.1079406738281,299.5234309444589,295.1193636875488,297.2059723944225,61861700,-0.2943727553070987,-1.2482117585232282,-1.4038600566890158,-0.534365607164294,2,1.2531096261968027
301.4715881347656,301.57316433195354,296.67972751036586,300.8991548415424,84986800,0.4805244579310005,-1.2398675269095016,-1.393115787380349,-0.5268667915828962,2,1.7235160100445908
303.5674133300781,304.3337288211006,302.58873177456934,303.1334674949773,53077900,0.41632272193761394,-1.232097075417896,-1.3808720869744755,-0.5822776294730172,2,-0.05877706238241753
304.7400207519531,304.7400207519531,302.7087786426871,302.7087786426871,41917900,0.20762526835707462,-1.2233181705992968,-1.3683806062896862,-0.6408954122117608,2,-0.761333141752599
306.6327209472656,306.89126826301356,305.7740711107244,306.0418321331255,42697700,0.36625559526651225,-1.2141916421337098,-1.356436603563534,-0.6459003772675088,2,-3.331292430809314
308.682373046875,308.8024048039593,305.72787305800415,306.05102897866146,43679400,0.39824495854778263,-1.1944264510673595,-1.3452614290252327,-0.6687780368331783,2,-3.0642830074745486
